SiteID;Longitude;Latitude
400252;549602;4077113
400256;512973;4062395
400257;518775;4061120
400262;550148;4078445
400266;560328;4077300
400268;537088;4074870
400269;537267;4073131
400273;533587;4064551
400274;549598;4077642
400279;549296;4078581
400280;551890;4082122
400282;553817;4133126
400283;499492;4097437
400284;548003;4124276
400289;587189;4155392
400290;579768;4141740
400291;577144;4110765
400294;604009;4126390
400296;578455;4079342
400297;588371;4101306
400298;615965;4138610
400301;516382;4070647
400302;567859;4113946
400305;515001;4064329
400307;569963;4136524
400310;583181;4119219
400311;549769;4078018
400313;520213;4071666
400316;562853;4080868
400317;605428;4120875
400318;581569;4112092
400319;604751;4116170
400320;588842;4111209
400323;598045;4095729
400324;523513;4062987
400325;587798;4081833
400327;574093;4064668
400328;562464;4149167
400331;550690;4078686
400336;549006;4079253
400342;549144;4075681
400343;548639;4076173
400344;548128;4077401
400345;548006;4077043
400346;547828;4077615
400347;577326;4136654
400352;517701;4069174
400353;534294;4068795
400354;534498;4066323
400356;538142;4074413
400357;578862;4127517
400359;548214;4076773
400360;578997;4113090
400363;599510;4103003
400367;533044;4064511
400368;606423;4120693
400373;548184;4078441
400374;537995;4130685
400377;580153;4135109
400378;495289;4067029
400381;575701;4131966
400382;569979;4104097
400384;601635;4121718
400385;605104;4118291
400386;574469;4153790
400390;497909;4088391
400393;585511;4121516
400395;533888;4068425
400398;512618;4093864
400399;554358;4138697
400402;539294;4141320
400405;565908;4098189
400406;577645;4160470
400409;584205;4150126
400410;543539;4137438
400411;553021;4077340
400412;556018;4078166
400415;554064;4130568
400419;523197;4115577
400420;582074;4122423
400422;581637;4097979
400424;584061;4165017
400425;584497;4167246
400427;565668;4125140
400429;537215;4133537
400432;550127;4131069
400433;586021;4169537
400435;557896;4102541
400439;490980;4067316
400455;598239;4117885
400462;535283;4069636
400463;534963;4067443
400471;589469;4145546
400477;593627;4139935
400479;593019;4138644
400481;525128;4068906
400483;585134;4134750
400484;565493;4135109
400494;517339;4069666
400500;519685;4061533
400501;549059;4076684
400503;549250;4076376
400505;557528;4078775
400520;549772;4083504
400521;507655;4067748
400524;601939;4110584
400525;502677;4083123
400537;516305;4070373
400541;550696;4076236
400544;547567;4078395
400548;561715;4077070
400554;604378;4117832
400564;533689;4068672
400583;518087;4061999
400591;603371;4110427
400592;535943;4075038
400599;605714;4119399
400601;594870;4088730
400603;579596;4071734
400606;547676;4077326
400608;534370;4068797
400610;579157;4068468
400611;547727;4077350
400612;498247;4066907
400617;548927;4077429
400622;549584;4077428
400624;548285;4076403
400626;516961;4069895
400627;559303;4081325
400628;550600;4079692
400640;500047;4067013
400641;550426;4082132
400643;548102;4076331
400644;593442;4138926
400645;548185;4077016
400650;606309;4120835
400667;548724;4077292
400671;604741;4116824
400700;549820;4079791
400702;503268;4096354
400708;569893;4124531
400709;589725;4152693
400710;559978;4127366
400712;582607;4124228
400716;583427;4085099
400718;569281;4139843
400719;558558;4117653
400721;552818;4116750
400723;535205;4091105
400726;534447;4083663
400751;596821;4092670
400757;564271;4129190
400800;585880;4078263
400807;531568;4068176
400840;616704;4134669
400856;541507;4091840
400859;515709;4069705
400884;579167;4173689
400952;534939;4068611
402292;535706;4073245
500001;359729;4502094
500002;343420;4504387
500003;316810;4490880
500004;354434;4483988
500005;357432;4501711
500006;283434;4466291
500007;324415;4506870
500008;319536;4473494
500009;331395;4456208
500010;300116;4469558
500011;355334;4546684
500012;339933;4468105
500014;375634;4511431
500015;309091;4447243
500016;328848;4525013
500017;322717;4453092
500018;321407;4458710
500019;364965;4535525
500020;343738;4516727
500021;354480;4502139
500022;370742;4509110
500023;366145;4506027
500024;350297;4507987
500025;356534;4501984
500027;285817;4470319
500028;302662;4481696
500029;354641;4475008
500031;360503;4503080
500032;357481;4503121
500036;360795;4481117
500038;361594;4462194
500040;336575;4455900
500041;348193;4474744
500042;335516;4489395
500043;351788;4535668
500047;329332;4482623
500048;325932;4474187
500050;368176;4477654
500051;336216;4532818
500052;291128;4478649
500053;372666;4496119
500054;326172;4449328
500055;354410;4524424
500057;359002;4511865
500058;335626;4451917
500059;320415;4469343
500061;343165;4462634
500062;332581;4551243
500064;395157;4498302
500065;362266;4526593
500066;359913;4541415
500067;367083;4527959
500068;363328;4455975
500069;350993;4554413
500072;300502;4492058
500074;363130;4504513
500077;370953;4489168
500078;354602;4531931
500079;356861;4502143
500083;319350;4454008
500084;338367;4476984
500086;343657;4540500
500091;323776;4518473
500092;301682;4500037
500095;333622;4524605
500097;316806;4449617
500099;357066;4501608
500101;334170;4463863
500103;315586;4469294
500106;339833;4496476
500111;346218;4544399
500114;342723;4459887
500116;345403;4549049
500120;350335;4459592
500129;328312;4518903
500140;343160;4481638
500141;301364;4488904
500142;345112;4479543
500144;345155;4534002
500156;359741;4503337
500158;358051;4502430
500168;334955;4545759
500170;336305;4538633
500180;333017;4507565
500185;334663;4507292
500187;324686;4537167
500188;325318;4533755
500192;339909;4541977
500196;288480;4476935
500201;319068;4517595
500203;295980;4489664
500205;328238;4531843
500206;294335;4494740
500207;291456;4493266
500212;349838;4480499
500217;345957;4525739
500218;331668;4518873
500222;324139;4493010
500231;306707;4503867
500262;381325;4495589
500263;375712;4479221
500268;378393;4484226
500269;373382;4474621
500270;366344;4465194
500271;365549;4461691
500276;339358;4507853
500278;354728;4548005
500279;356849;4501830
500280;356563;4501798
500286;356450;4501838
500288;359651;4503196
500289;356661;4501217
500293;326927;4480829
500297;356354;4502617
500302;344721;4471384
500304;301200;4488871
500315;355753;4502466
500316;353073;4510453
500320;377658;4474021
500324;366977;4462020
500346;355332;4464469
500365;359128;4503005
500372;356078;4500940
500373;357381;4500708
500381;357360;4502731
500387;300052;4478447
600001;155238;4310226
600002;202521;4306969
600003;251955;4315666
600005;153629;4311929
600006;204293;4260226
600007;155523;4310709
600008;186273;4312646
600009;207273;4217117
600010;261355;4309674
600012;177547;4230295
600016;186021;4305732
600017;209695;4313770
600018;187764;4344001
600019;170272;4216823
600020;243236;4229526
600021;143895;4363822
600023;327894;4347246
600024;304520;4289324
600025;279566;4288713
600026;233188;4270844
600028;324366;4327931
600030;261894;4237997
600031;236988;4233891
600034;143603;4269901
600036;155894;4281042
600037;179740;4269493
600038;144686;4346042
600039;203857;4287220
600040;172766;4310187
600041;208881;4273458
600042;209469;4239080
600043;164073;4310299
600044;197172;4283744
600045;143934;4292629
600046;208651;4312080
600048;171694;4248291
600049;257451;4317610
600050;285506;4329377
600051;226621;4319177
600054;200128;4269807
600056;271063;4284642
600057;215559;4219063
600058;157646;4243375
600059;267796;4291727
600060;322696;4337100
600061;193893;4311850
600062;172661;4329560
600063;180159;4335957
600064;160574;4318195
600065;209129;4274180
600066;212601;4228979
600068;185432;4278043
600069;217847;4250632
600070;227069;4244711
600072;264837;4238444
600073;166761;4293256
600074;154775;4307115
600075;175431;4220175
600076;136880;4256963
600077;165642;4274521
600078;166611;4255733
600079;144259;4284198
600080;189285;4240805
600081;146481;4244419
600082;268690;4282394
600083;251806;4240654
600084;178196;4283578
600085;162655;4302410
600086;153930;4348670
600087;161142;4324905
600088;253321;4232610
600089;159036;4339435
600090;223785;4315824
600092;200121;4220489
600093;180202;4306590
600095;154874;4308933
600096;156003;4310639
600097;204915;4286294
600098;237292;4323862
600099;267904;4326759
600100;168389;4338669
600101;210154;4313059
600102;311219;4347359
600103;334134;4333385
600104;216521;4207475
600105;319690;4350493
600107;273550;4242874
600108;298104;4330400
600109;304090;4316844
600110;153720;4314250
600112;222442;4264064
600113;345204;4342132
600115;201890;4258373
600116;230659;4305045
600117;273164;4303917
600118;164839;4270042
600119;176073;4249274
600122;280274;4321119
600123;216140;4304457
600124;153705;4288027
600125;186597;4253169
600126;218426;4271877
600127;154079;4249422
600128;285965;4273719
600129;190180;4219290
600130;190781;4224806
600131;191881;4291818
600132;139322;4347954
600133;323015;4315669
600134;152770;4262481
600136;242791;4317994
600137;127210;4271548
600138;155158;4299918
600139;169477;4269689
600140;143139;4289677
600141;208879;4316663
600142;218051;4298069
600143;199027;4314230
600144;228508;4297603
600145;223265;4249635
600146;219662;4243556
600147;195762;4241400
600148;206819;4299101
600149;203136;4254556
600150;176639;4227951
600152;253158;4265009
600153;202274;4249800
600154;211643;4326423
600157;252240;4316332
600158;200944;4288474
600159;257720;4317974
600160;155092;4348319
600162;218758;4227327
600163;257338;4287183
600164;193880;4280260
600165;232939;4259853
600166;189686;4268476
600167;180936;4293033
600168;174300;4277133
600171;209751;4312942
600174;156755;4310808
600175;174898;4248354
600176;252162;4250408
600177;196620;4254580
600178;233306;4312019
600179;202734;4316317
600180;149556;4272151
600181;214551;4321210
600185;197056;4329621
600187;274072;4280950
600188;220238;4311275
600189;229354;4219233
600191;316390;4298694
600194;155074;4311895
600195;210615;4312506
600196;167323;4280149
600197;250990;4315694
600198;183798;4269756
600199;261306;4279805
600201;217261;4317347
600202;188158;4306909
600205;263709;4222397
600207;208369;4253487
600208;206760;4281611
600210;165009;4298055
600217;277638;4328545
600220;155139;4310171
600221;256578;4316862
600222;152908;4308611
600223;155730;4309887
600224;202104;4338095
600225;205994;4261382
600226;179852;4313102
600227;139216;4241132
600228;177210;4291879
600229;230364;4284248
600231;211192;4313428
600232;185061;4311767
600235;334581;4313166
600237;267669;4310933
600238;209711;4312854
600239;160352;4311500
600240;230022;4242254
600244;212656;4219417
600246;330737;4317567
600247;306533;4323519
600249;321589;4305759
600262;154345;4311442
600269;151946;4311402
600272;155047;4309896
600274;209852;4312966
600275;203968;4286708
600279;247619;4324033
600282;306910;4323589
600284;169111;4253514
600285;335445;4352371
600286;237749;4299791
600287;275716;4260863
600288;154174;4310303
600289;154288;4309676
600291;312676;4297022
600294;192832;4261247
600295;314672;4310217
600308;229363;4213216
600310;201616;4259286
600313;208026;4311729
600314;209618;4313056
600321;238347;4250750
600323;169359;4246794
600332;210045;4312909
600333;239536;4321777
600335;180383;4231165
600336;265612;4324026
600338;156901;4309689
600339;227137;4286310
600341;203782;4286885
600344;329025;4341420
600351;154511;4311972
600352;153745;4309516
600353;156722;4310045
600356;155619;4303604
600363;206972;4313415
600372;157254;4310412
600375;203294;4286679
600377;251348;4329023
600379;163454;4326859
600383;205696;4310523
600385;207442;4259812
600392;254902;4316184
600398;257644;4317615
600399;210448;4311485
600401;248756;4238761
600411;195149;4247882
600418;279262;4278801
600419;278667;4288805
600421;211811;4339158
600422;211230;4324685
600423;240340;4231849
600426;134661;4355105
600428;136006;4353027
600429;231389;4302793
600430;263144;4328609
600439;241783;4309926
600441;192275;4315559
600445;283839;4323277
600446;257408;4325518
600447;252252;4273647
600448;315657;4309055
600451;184681;4294155
600452;237945;4231119
600453;238206;4254502
600458;265827;4284346
600469;150966;4306065
600470;221206;4301095
600474;156714;4315225
600482;190849;4249037
600484;154749;4310398
600487;265994;4237549
600488;235651;4236443
600493;212943;4313528
600496;211187;4241710
600503;306643;4288368
600511;155616;4310413
600512;155406;4309479
600513;152928;4311565
600514;155202;4310638
600517;155363;4310715
600518;153780;4309841
600519;154902;4309882
600520;155234;4309962
600521;158231;4308820
600525;150449;4311510
600526;208568;4312678
600527;210013;4312544
600528;211031;4312527
600530;208352;4319250
600531;170049;4249873
600532;144780;4291098
600533;174532;4308431
600534;202738;4257590
600535;203961;4288105
600539;208461;4311662
600544;253161;4316555
600546;252020;4315178
600548;205958;4284787
600551;257210;4328179
600559;154246;4310067
600562;264838;4319997
600566;181668;4271739
600574;251322;4324574
600579;153544;4311341
600581;143114;4364541
600593;211091;4314264
600597;180363;4314876
600598;179496;4311196
600599;155605;4312203
600601;188694;4226955
600609;173805;4314297
600611;210640;4314022
600616;209429;4313180
600621;212551;4324342
600638;199858;4306822
600639;136385;4255952
600643;251848;4317126
600645;222467;4305812
600654;230910;4306170
600657;208348;4312446
600658;208823;4313025
600663;159849;4320351
600666;263917;4327327
600674;210921;4314049
600677;203458;4287122
600679;156269;4310842
600680;153651;4313397
600712;217393;4213909
600713;143216;4289036
600734;156898;4310368
600740;185991;4239952
600838;151122;4311583
600850;155716;4311077
600855;210904;4313923
600888;155017;4310868
600897;135615;4347353
600902;309595;4339509
600906;183766;4280357
600908;258864;4317277
600910;192396;4288142
601003;185295;4279922
700001;989690;4413950
700002;965339;4392811
700003;870611;4315536
700004;986194;4395470
700005;1122458;4433730
700006;975454;4392082
700007;991588;4391927
700008;1084011;4449967
700009;1032337;4385642
700010;883886;4315873
700012;985543;4396784
700013;1107653;4450350
700014;1021786;4427276
700015;1013318;4348655
700016;886912;4325979
700018;1121373;4440413
700019;978766;4405678
700020;988042;4420142
700022;1002326;4424264
700023;1043494;4421039
700024;1007202;4413286
700025;896718;4334808
700027;1016237;4374798
700029;986773;4396651
700030;1025325;4437805
700031;1034818;4400729
700033;994701;4388371
700034;995815;4404063
700035;969453;4403386
700037;1002441;4396688
700038;1003310;4416514
700040;1099605;4448497
700041;1116775;4438421
700042;1113478;4453969
700043;973849;4407359
700044;1018352;4382290
700045;1036414;4376562
